0, +6.1212e-06, +5.4359e-02, +6.0531e-03, +1.8259e+00, 0.000000e+00, 3.599859e-03, -3.622762e-05, -5.746367e-04,
100, +4.6510e-06, +4.4813e-02, +1.9585e-04, +1.4262e+00, 0.000000e+00, 3.473443e-03, -2.652663e-06, -5.444179e-04,
200, +4.1836e-06, +4.1371e-02, +1.6667e-04, +1.3066e+00, 0.000000e+00, 3.354598e-03, -8.904372e-05, -5.159622e-04,
300, +3.7742e-06, +3.8904e-02, +2.0019e-04, +1.1978e+00, 0.000000e+00, 3.242642e-03, -1.682555e-04, -4.891316e-04,
400, +3.4561e-06, +3.6808e-02, +2.5918e-04, +1.1009e+00, 0.000000e+00, 3.137074e-03, -2.400385e-04, -4.638358e-04,
500, +3.1912e-06, +3.4918e-02, +2.7895e-04, +1.0148e+00, 0.000000e+00, 3.037455e-03, -3.079300e-04, -4.399874e-04,
600, +2.9430e-06, +3.3167e-02, +2.9831e-04, +9.3452e-01, 0.000000e+00, 2.943389e-03, -3.721419e-04, -4.175030e-04,
700, +2.7167e-06, +3.1543e-02, +2.8709e-04, +8.6587e-01, 0.000000e+00, 2.854512e-03, -4.322147e-04, -3.963037e-04,
800, +2.5094e-06, +3.0056e-02, +2.7814e-04, +8.0676e-01, 0.000000e+00, 2.770488e-03, -4.875434e-04, -3.763144e-04,
900, +2.3313e-06, +2.8654e-02, +2.6223e-04, +7.5215e-01, 0.000000e+00, 2.691007e-03, -5.376749e-04, -3.574642e-04,
1000, +2.1674e-06, +2.7330e-02, +2.3870e-04, +7.0169e-01, 0.000000e+00, 2.615778e-03, -5.825995e-04, -3.396861e-04,
1100, +2.0147e-06, +2.6078e-02, +2.1373e-04, +6.5754e-01, 0.000000e+00, 2.544533e-03, -6.238363e-04, -3.229163e-04,
1200, +1.8842e-06, +2.4893e-02, +1.8386e-04, +6.1769e-01, 0.000000e+00, 2.477023e-03, -6.630445e-04, -3.070947e-04,
1300, +1.7637e-06, +2.3771e-02, +1.7424e-04, +5.8249e-01, 0.000000e+00, 2.413014e-03, -6.989347e-04, -2.921655e-04,
1400, +1.6514e-06, +2.2708e-02, +1.6646e-04, +5.4944e-01, 0.000000e+00, 2.352291e-03, -7.318432e-04, -2.780759e-04,
1500, +1.5257e-06, +2.1700e-02, +1.6682e-04, +5.1199e-01, 0.000000e+00, 2.294651e-03, -7.624070e-04, -2.647758e-04,
1600, +1.4163e-06, +2.0744e-02, +1.5561e-04, +4.7917e-01, 0.000000e+00, 2.239906e-03, -7.908013e-04, -2.522184e-04,
1700, +1.3166e-06, +1.9837e-02, +1.5082e-04, +4.4749e-01, 0.000000e+00, 2.187881e-03, -8.177045e-04, -2.403593e-04,
1800, +1.2198e-06, +1.8976e-02, +1.4166e-04, +4.1848e-01, 0.000000e+00, 2.138413e-03, -8.436753e-04, -2.291569e-04,
1900, +1.1246e-06, +1.8159e-02, +1.3112e-04, +3.8892e-01, 0.000000e+00, 2.091347e-03, -8.691806e-04, -2.185723e-04,
