0, 3000, 5,
1.1550934435e+00, 2.4404009914e+01, 6.8731795530e-02, 2.5044468780e+05, 1.4340260195e-05, 
1.1570406924e+00, 1.5512558017e+00, 8.5916496931e-05, 2.4996555627e+05, 6.3185705848e-06, 
1.1594133376e+00, 4.0317495252e+01, 6.8143394120e-02, 2.5069989197e+05, 1.7688192010e-04, 
1.1594299371e+00, 4.0288166662e+01, 9.2299434132e-02, 2.5070248109e+05, 1.8378771177e-04, 
1.1552177377e+00, 1.8261088546e+01, 6.1856155806e-02, 2.5030272361e+05, 1.1949552493e-05, 
1.1553707757e+00, 9.2394572488e+00, 3.5240409329e-02, 2.5009949301e+05, 9.9844605337e-06, 
1.1554888910e+00, 5.3607941812e+00, 1.0346598751e-02, 2.5002427463e+05, 1.0150379241e-05, 
1.1556668103e+00, 3.9334737070e+00, 4.0558889800e-03, 2.5000594437e+05, 9.5648154762e-06, 
1.1558246676e+00, 3.2628562194e+00, 2.4510928569e-03, 2.4999944109e+05, 8.9908482536e-06, 
1.1559517656e+00, 2.8666963930e+00, 1.6423512824e-03, 2.4999649948e+05, 8.5699346927e-06, 
1.1560597998e+00, 2.6157474970e+00, 1.0734826451e-03, 2.4999555283e+05, 8.2766737311e-06, 
1.1561536693e+00, 2.4528289951e+00, 7.0545878066e-04, 2.4999557870e+05, 8.0702718467e-06, 
1.1562356098e+00, 2.3432197094e+00, 4.8241160755e-04, 2.4999602391e+05, 7.9215568651e-06, 
1.1563078949e+00, 2.2661729224e+00, 3.4640973644e-04, 2.4999664749e+05, 7.8118000919e-06, 
1.1563722206e+00, 2.2098279792e+00, 2.5762264413e-04, 2.4999732744e+05, 7.7288296646e-06, 
1.1564297825e+00, 2.1672473822e+00, 1.9742882184e-04, 2.4999797875e+05, 7.6645479066e-06, 
1.1564814701e+00, 2.1340989427e+00, 1.5594724338e-04, 2.4999854410e+05, 7.6134504084e-06, 
1.1565281373e+00, 2.1075517396e+00, 1.2659818124e-04, 2.4999902958e+05, 7.5717645421e-06, 
1.1565704728e+00, 2.0857332850e+00, 1.0527581018e-04, 2.4999944778e+05, 7.5369147852e-06, 
1.1566089687e+00, 2.0673683902e+00, 8.9583513206e-05, 2.4999979864e+05, 7.5071180271e-06, 
1.1566440570e+00, 2.0515536736e+00, 7.8007220681e-05, 2.5000008212e+05, 7.4811101940e-06, 
1.1566762006e+00, 2.0376597190e+00, 6.9137574588e-05, 2.5000031699e+05, 7.4579961364e-06, 
1.1567057587e+00, 2.0252629682e+00, 6.2025912757e-05, 2.5000051676e+05, 7.4371386650e-06, 
1.1567329392e+00, 2.0140420196e+00, 5.6446669701e-05, 2.5000067194e+05, 7.4180533468e-06, 
1.1567579372e+00, 2.0037138316e+00, 5.2470919787e-05, 2.5000077641e+05, 7.4003518233e-06, 
1.1567810306e+00, 1.9940636220e+00, 4.9418386731e-05, 2.5000085072e+05, 7.3837472657e-06, 
1.1568025423e+00, 1.9849947263e+00, 4.6377360352e-05, 2.5000093210e+05, 7.3680642830e-06, 
1.1568225921e+00, 1.9764674567e+00, 4.3619976420e-05, 2.5000101178e+05, 7.3531916458e-06, 
1.1568412299e+00, 1.9684168454e+00, 4.1153220890e-05, 2.5000107252e+05, 7.3390226235e-06, 
1.1568585524e+00, 1.9607483587e+00, 3.9044598106e-05, 2.5000110897e+05, 7.3254360563e-06, 
1.1568746589e+00, 1.9533595219e+00, 3.8060050963e-05, 2.5000111888e+05, 7.3123135150e-06, 
1.1568897317e+00, 1.9461862009e+00, 3.7288616738e-05, 2.5000112418e+05, 7.2995737096e-06, 
1.1569039616e+00, 1.9392331112e+00, 3.6004865234e-05, 2.5000114691e+05, 7.2871924198e-06, 
1.1569174000e+00, 1.9325347044e+00, 3.4582428798e-05, 2.5000118216e+05, 7.2751764764e-06, 
1.1569300172e+00, 1.9260903780e+00, 3.2862591350e-05, 2.5000120980e+05, 7.2635130748e-06, 
1.1569418324e+00, 1.9198479108e+00, 3.0691170586e-05, 2.5000121832e+05, 7.2521529597e-06, 
1.1569529004e+00, 1.9137411123e+00, 3.0254730456e-05, 2.5000120756e+05, 7.2410283429e-06, 
1.1569633337e+00, 1.9077293911e+00, 3.1090215288e-05, 2.5000119373e+05, 7.2300891673e-06, 
1.1569732529e+00, 1.9018173785e+00, 3.0897031055e-05, 2.5000119223e+05, 7.2193267004e-06, 
1.1569827013e+00, 1.8960356836e+00, 3.0177556094e-05, 2.5000120169e+05, 7.2087618846e-06, 
1.1569916925e+00, 1.8904108073e+00, 2.9056503368e-05, 2.5000121849e+05, 7.1984199825e-06, 
1.1570002098e+00, 1.8849452825e+00, 2.7818651224e-05, 2.5000123098e+05, 7.1883054785e-06, 
1.1570082580e+00, 1.8796120180e+00, 2.6204793657e-05, 2.5000123222e+05, 7.1783951460e-06, 
1.1570158524e+00, 1.8743725585e+00, 2.6223773881e-05, 2.5000122037e+05, 7.1686455527e-06, 
1.1570230402e+00, 1.8691890723e+00, 2.7085844186e-05, 2.5000119957e+05, 7.1590151218e-06, 
1.1570299274e+00, 1.8640544679e+00, 2.6798353719e-05, 2.5000118779e+05, 7.1494927224e-06, 
1.1570365547e+00, 1.8589980216e+00, 2.6353426885e-05, 2.5000118900e+05, 7.1400940550e-06, 
1.1570429053e+00, 1.8540425589e+00, 2.5510540477e-05, 2.5000119429e+05, 7.1308389493e-06, 
1.1570489606e+00, 1.8491861717e+00, 2.5117529281e-05, 2.5000119632e+05, 7.1217389926e-06, 
1.1570547786e+00, 1.8444310137e+00, 2.4681588337e-05, 2.5000120252e+05, 7.1127996986e-06, 
1.1570603630e+00, 1.8397868291e+00, 2.3008108200e-05, 2.5000120983e+05, 7.1040233005e-06, 
1.1570656647e+00, 1.8352342243e+00, 2.2389336002e-05, 2.5000120449e+05, 7.0953923774e-06, 
1.1570707043e+00, 1.8307378638e+00, 2.3217964310e-05, 2.5000118816e+05, 7.0868704585e-06, 
1.1570755377e+00, 1.8262753801e+00, 2.3322287024e-05, 2.5000117009e+05, 7.0784315665e-06, 
1.1570802150e+00, 1.8218495589e+00, 2.2870024970e-05, 2.5000115891e+05, 7.0700731147e-06, 
1.1570847551e+00, 1.8174791865e+00, 2.2568473573e-05, 2.5000115574e+05, 7.0618055340e-06, 
1.1570891565e+00, 1.8131789085e+00, 2.2124859842e-05, 2.5000115708e+05, 7.0536420187e-06, 
1.1570934033e+00, 1.8089523462e+00, 2.1428423993e-05, 2.5000115795e+05, 7.0455915915e-06, 
1.1570974941e+00, 1.8047933450e+00, 2.1389264503e-05, 2.5000115648e+05, 7.0376587004e-06, 
1.1571014841e+00, 1.8007103966e+00, 2.1209143873e-05, 2.5000116151e+05, 7.0298509094e-06, 
1.1571053640e+00, 1.7967191639e+00, 1.9782851714e-05, 2.5000116855e+05, 7.0221769963e-06, 
