0, 1767, 4,
1.1594202899e+00, 1.3895749657e-13, -1.2699686294e-13, 2.5000000000e+05, 
1.4492753623e-01, -3.5322327468e-15, -2.6758974237e-15, 2.5000000000e+04, 
1.4492753623e-01, -1.6750104201e-14, 2.1113832880e-14, 2.5000000000e+04, 
1.1594202899e+00, -2.6365789172e-14, -4.7442137489e-14, 2.5000000000e+05, 
1.1594202899e+00, 1.8692182682e-13, 4.1929748856e-14, 2.5000000000e+05, 
1.1594202899e+00, -2.3630236647e-14, 1.3619998480e-14, 2.5000000000e+05, 
1.1594202899e+00, 4.5104032572e-14, 5.3714607466e-14, 2.5000000000e+05, 
1.1594202899e+00, -6.1697957401e-14, -2.9325466897e-14, 2.5000000000e+05, 
1.1594202899e+00, -9.4242931306e-14, 5.2191856165e-14, 2.5000000000e+05, 
1.1594202899e+00, -2.0868009629e-13, -9.7152272298e-16, 2.5000000000e+05, 
1.1594202899e+00, -1.3898659654e-13, 1.8529910438e-15, 2.5000000000e+05, 
1.1594202899e+00, -4.4237711757e-14, -6.0121362317e-15, 2.5000000000e+05, 
1.1594202899e+00, 5.6317751252e-14, -9.0245626466e-14, 2.5000000000e+05, 
1.1594202899e+00, 1.3500420327e-13, 4.0470318813e-14, 2.5000000000e+05, 
1.1594202899e+00, 1.2920079814e-13, -3.2804031495e-14, 2.5000000000e+05, 
1.1594202899e+00, 3.8084750136e-13, -1.4447330484e-13, 2.5000000000e+05, 
1.1594202899e+00, 1.6534389377e-13, 2.0241933455e-13, 2.5000000000e+05, 
1.1594202899e+00, 4.8577326569e-14, -1.9113777027e-13, 2.5000000000e+05, 
1.1594202899e+00, -6.5391600377e-14, 2.9363309777e-13, 2.5000000000e+05, 
1.1594202899e+00, -2.8788755718e-13, -5.9382212158e-14, 2.5000000000e+05, 
1.1594202899e+00, -4.9853920073e-14, -4.4535240239e-14, 2.5000000000e+05, 
1.1594202899e+00, 6.4478771992e-14, -7.3269869010e-14, 2.5000000000e+05, 
1.1594202899e+00, 2.5272155607e-13, -6.3995843867e-14, 2.5000000000e+05, 
1.1594202899e+00, 3.0715027489e-14, 1.7251798946e-13, 2.5000000000e+05, 
1.1594202899e+00, 6.1263300067e-14, -2.0763566360e-13, 2.5000000000e+05, 
1.1594202899e+00, 2.9677608405e-13, 5.2698991523e-14, 2.5000000000e+05, 
1.1594202899e+00, 1.2755041124e-13, 4.5340646577e-14, 2.5000000000e+05, 
1.1594202899e+00, -3.6049868632e-14, 2.3455539413e-14, 2.5000000000e+05, 
1.1594202899e+00, -1.9749774461e-13, 4.0961737183e-14, 2.5000000000e+05, 
1.1594202899e+00, -1.1847289556e-13, -1.0916901318e-13, 2.5000000000e+05, 
1.1594202899e+00, 7.5527560017e-14, -6.4288172479e-14, 2.5000000000e+05, 
1.1594202899e+00, 7.5875239805e-14, 4.4102551779e-14, 2.5000000000e+05, 
1.1594202899e+00, 3.4587405420e-14, -1.8375462089e-14, 2.5000000000e+05, 
1.1594202899e+00, 9.7684499832e-15, 5.2433238573e-14, 2.5000000000e+05, 
1.1594202899e+00, -1.4447471819e-13, 3.7015784141e-14, 2.5000000000e+05, 
1.1594202899e+00, 7.2369539186e-15, -1.3402228007e-13, 2.5000000000e+05, 
