0, 799, 4,
1.1594202899e+00, 8.0577624830e+02, 9.5581687559e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.5018717987e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3174299056e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1592927118e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.3977407812e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.5411211857e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.2435626437e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.8410297142e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4582196400e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.6559728300e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.0274059941e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9727967062e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3607785309e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.9887898777e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3847576248e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.3274639240e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1781102228e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -8.5508804385e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.5858898988e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.3875777623e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.6538239288e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.4708117961e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2460149428e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.7978487250e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9549034801e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.8960162175e-14, 5.3000000000e+05, 
