0, +6.6985e+00, +3.7518e+03, +2.5359e+03, +3.6424e+06, 1.190726e-01, 0.000000e+00, -3.271496e-01, 0.000000e+00,
100, +3.0311e+00, +1.6852e+03, +1.2622e+03, +1.6495e+06, 1.492636e-01, 0.000000e+00, -4.100987e-01, 0.000000e+00,
200, +1.2922e+00, +7.1066e+02, +5.4984e+02, +5.7536e+05, 1.656340e-01, 0.000000e+00, -4.550760e-01, 0.000000e+00,
300, +6.6906e-01, +2.6904e+02, +2.5041e+02, +2.7940e+05, 1.771456e-01, 0.000000e+00, -4.867039e-01, 0.000000e+00,
400, +3.6292e-01, +3.8741e+02, +1.2366e+02, +3.7360e+05, 1.842787e-01, 0.000000e+00, -5.063019e-01, 0.000000e+00,
500, +4.5665e-01, +2.4429e+02, +8.1729e+01, +1.5865e+05, 1.882717e-01, 0.000000e+00, -5.172727e-01, 0.000000e+00,
600, +3.6850e-01, +2.1166e+02, +6.3724e+01, +1.4037e+05, 1.903195e-01, 0.000000e+00, -5.228988e-01, 0.000000e+00,
700, +8.5683e-01, +5.7658e+02, +1.2648e+02, +3.0602e+05, 1.913143e-01, 0.000000e+00, -5.256320e-01, 0.000000e+00,
800, +7.4556e-01, +3.4184e+02, +1.4160e+02, +1.4423e+05, 1.917772e-01, 0.000000e+00, -5.269037e-01, 0.000000e+00,
900, +6.3391e-01, +2.8969e+02, +1.1814e+02, +1.3733e+05, 1.919483e-01, 0.000000e+00, -5.273739e-01, 0.000000e+00,
1000, +6.8184e-01, +4.6468e+02, +1.0859e+02, +2.9764e+05, 1.919567e-01, 0.000000e+00, -5.273971e-01, 0.000000e+00,
1100, +4.3888e-01, +2.2019e+02, +7.3991e+01, +1.4711e+05, 1.918731e-01, 0.000000e+00, -5.271675e-01, 0.000000e+00,
1200, +9.6824e-01, +5.2168e+02, +1.3593e+02, +2.8693e+05, 1.918941e-01, 0.000000e+00, -5.272250e-01, 0.000000e+00,
1300, +5.6735e-01, +2.5770e+02, +8.0658e+01, +1.5779e+05, 1.919274e-01, 0.000000e+00, -5.273165e-01, 0.000000e+00,
1400, +5.8540e-01, +3.1930e+02, +1.1924e+02, +1.6708e+05, 1.919573e-01, 0.000000e+00, -5.273986e-01, 0.000000e+00,
1500, +3.9524e-01, +2.2218e+02, +8.1921e+01, +1.7401e+05, 1.918975e-01, 0.000000e+00, -5.272344e-01, 0.000000e+00,
1600, +1.2611e+00, +6.5074e+02, +2.2755e+02, +2.4895e+05, 1.918645e-01, 0.000000e+00, -5.271438e-01, 0.000000e+00,
1700, +6.8257e-01, +2.8644e+02, +1.6783e+02, +1.6694e+05, 1.919114e-01, 0.000000e+00, -5.272727e-01, 0.000000e+00,
1800, +4.4080e-01, +2.2925e+02, +7.0633e+01, +1.7403e+05, 1.919410e-01, 0.000000e+00, -5.273539e-01, 0.000000e+00,
1900, +4.8364e-01, +2.1759e+02, +7.3308e+01, +1.7896e+05, 1.919502e-01, 0.000000e+00, -5.273793e-01, 0.000000e+00,
2000, +5.1446e-01, +2.3695e+02, +7.5800e+01, +1.7362e+05, 1.919078e-01, 0.000000e+00, -5.272626e-01, 0.000000e+00,
2100, +5.7646e-01, +2.8650e+02, +1.0268e+02, +1.7664e+05, 1.918689e-01, 0.000000e+00, -5.271559e-01, 0.000000e+00,
2200, +1.3627e+00, +7.1174e+02, +2.7105e+02, +2.8641e+05, 1.918975e-01, 0.000000e+00, -5.272343e-01, 0.000000e+00,
2300, +8.1549e-01, +4.1519e+02, +1.3779e+02, +1.7772e+05, 1.919301e-01, 0.000000e+00, -5.273239e-01, 0.000000e+00,
2400, +5.3911e-01, +2.7095e+02, +9.2694e+01, +1.7221e+05, 1.919628e-01, 0.000000e+00, -5.274138e-01, 0.000000e+00,
2500, +5.2665e-01, +3.3231e+02, +1.0089e+02, +2.2259e+05, 1.919123e-01, 0.000000e+00, -5.272749e-01, 0.000000e+00,
2600, +6.5216e-01, +3.1869e+02, +1.1471e+02, +1.6902e+05, 1.918664e-01, 0.000000e+00, -5.271490e-01, 0.000000e+00,
2700, +5.9862e-01, +3.2670e+02, +1.2157e+02, +1.6353e+05, 1.918987e-01, 0.000000e+00, -5.272377e-01, 0.000000e+00,
2800, +5.1886e-01, +3.0950e+02, +8.5333e+01, +1.7646e+05, 1.919700e-01, 0.000000e+00, -5.274335e-01, 0.000000e+00,
2900, +3.1376e-01, +1.8814e+02, +6.1263e+01, +1.5572e+05, 1.919320e-01, 0.000000e+00, -5.273292e-01, 0.000000e+00,
